scenario,total_gpus,gpus_per_node,pp,microbatches,ep_size,variant,latency_label,reconfig_time_ns,wall_min_ns,wall_max_ns,wall_avg_ns,status,output_path
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_diverge,50ms,50000000,10342258124,12326671591,11334464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_diverge,100ms,100000000,11842258124,13826671591,12834464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_same,500us,500000,8857258124,10841671591,9849464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_same,1ms,1000000,8872258124,10856671591,9864464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_same,10ms,10000000,9142258124,11126671591,10134464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_same,50ms,50000000,10342258124,12326671591,11334464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,2,opus_same,100ms,100000000,11842258124,13826671591,12834464857,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_002/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,eps,none,0,7689636719,9509334218,8599485502,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,eps_fc,none,0,4371509319,5363968994,4867739190,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_diverge,500us,500000,4502426462,5495452366,4998938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_diverge,1ms,1000000,4517426462,5510452366,5013938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_diverge,10ms,10000000,4787426462,5780452366,5283938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_diverge,50ms,50000000,5987426462,6980452366,6483938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_diverge,100ms,100000000,7487426462,8480452366,7983938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_same,500us,500000,4502426462,5495452366,4998938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_same,1ms,1000000,4517426462,5510452366,5013938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_same,10ms,10000000,4787426462,5780452366,5283938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_same,50ms,50000000,5987426462,6980452366,6483938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,4,opus_same,100ms,100000000,7487426462,8480452366,7983938944,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_004/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,eps,none,0,3858524113,4769096658,4313810366,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,eps_fc,none,0,2194146825,2690919074,2442532930,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_diverge,500us,500000,2325057052,2822394826,2573725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_diverge,1ms,1000000,2340057052,2837394826,2588725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_diverge,10ms,10000000,2610057052,3107394826,2858725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_diverge,50ms,50000000,3810057052,4307394826,4058725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_diverge,100ms,100000000,5310057052,5807394826,5558725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_same,500us,500000,2325057052,2822394826,2573725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_same,1ms,1000000,2340057052,2837394826,2588725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_same,10ms,10000000,2610057052,3107394826,2858725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_same,50ms,50000000,3810057052,4307394826,4058725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,8,opus_same,100ms,100000000,5310057052,5807394826,5558725532,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_008/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,eps,none,0,1942955701,2398963879,2170959749,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,eps_fc,none,0,1105453357,1354379975,1229916625,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_diverge,500us,500000,1236361640,1485853666,1361107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_diverge,1ms,1000000,1251361640,1500853666,1376107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_diverge,10ms,10000000,1521361640,1770853666,1646107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_diverge,50ms,50000000,2721361640,2970853666,2846107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_diverge,100ms,100000000,4221361640,4470853666,4346107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_same,500us,500000,1236361640,1485853666,1361107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_same,1ms,1000000,1251361640,1500853666,1376107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_same,10ms,10000000,1521361640,1770853666,1646107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_same,50ms,50000000,2721361640,2970853666,2846107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,16,opus_same,100ms,100000000,4221361640,4470853666,4346107340,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_016/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,eps,none,0,985168923,1213894606,1099531724,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,eps_fc,none,0,561104051,686107542,623605756,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_diverge,500us,500000,692012008,817580946,754796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_diverge,1ms,1000000,707012008,832580946,769796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_diverge,10ms,10000000,977012008,1102580946,1039796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_diverge,50ms,50000000,2177012008,2302580946,2239796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_diverge,100ms,100000000,3677012008,3802580946,3739796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_same,500us,500000,692012008,817580946,754796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_same,1ms,1000000,707012008,832580946,769796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_same,10ms,10000000,977012008,1102580946,1039796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_same,50ms,50000000,2177012008,2302580946,2239796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,32,opus_same,100ms,100000000,3677012008,3802580946,3739796238,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_032/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,eps,none,0,514993447,631029497,573011472,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,eps_fc,none,0,297003882,360971896,328987889,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_diverge,500us,500000,469878806,546169384,508017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_diverge,1ms,1000000,484878806,561169384,523017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_diverge,10ms,10000000,754878806,831169384,793017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_diverge,50ms,50000000,1954878806,2031169384,1993017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_diverge,100ms,100000000,3454878806,3531169384,3493017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_same,500us,500000,469878806,546169384,508017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_same,1ms,1000000,484878806,561169384,523017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_same,10ms,10000000,754878806,831169384,793017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_same,50ms,50000000,1954878806,2031169384,1993017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,64,opus_same,100ms,100000000,3454878806,3531169384,3493017213,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_064/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,eps,none,0,282501307,342575491,312538399,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,eps_fc,none,0,157759245,190387627,174073436,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_diverge,500us,500000,572585010,632983380,602784195,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_diverge,1ms,1000000,587585010,647983380,617784195,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_diverge,10ms,10000000,857585010,917983380,887784195,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_diverge,50ms,50000000,2057585010,2117983380,2087784195,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_diverge,100ms,100000000,3557585010,3617983380,3587784195,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_same,500us,500000,554754186,613692872,584216647,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_same,1ms,1000000,569754186,628692872,599216647,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_same,10ms,10000000,839754186,898692872,869216647,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_same,50ms,50000000,2039754186,2098692872,2069216647,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,128,opus_same,100ms,100000000,3539754186,3598692872,3569216647,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_128/opus_same/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,256,eps,none,0,169613014,202113078,185863046,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_256/eps/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,256,eps_fc,none,0,87736565,104657158,96192403,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_256/eps_fc/output.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,256,opus_diverge,500us,500000,636433656,695886255,666159956,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_256/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,256,opus_diverge,1ms,1000000,651433656,710886255,681159956,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_256/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,256,opus_diverge,10ms,10000000,921433656,980886255,951159956,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_256/opus_diverge/log/output_bounded_base_500us.txt
large_scale_ep_32gpu_512_all2allv_topk_context,512,32,2,4,256,opus_diverge,50ms,50000000,2121433656,2180886255,2151159956,ok,/workspace/astra-sim-opus/examples/large_scale_ep_32gpu_512_all2allv_topk_context/runs/ep_256/opus_diverge/log/output_bounded_base_500us.txt
