2,115,5,103,DP,_allgather_base,5,1000103
2,116,5,104,DP,_allgather_base,5,1000104
2,117,5,105,DP,_allgather_base,5,1000105
2,118,5,106,DP,_allgather_base,5,1000106
2,119,5,107,DP,_allgather_base,5,1000107
2,120,5,108,DP,_allgather_base,5,1000108
2,121,5,109,DP,_allgather_base,5,1000109
2,122,5,110,DP,_allgather_base,5,1000110
2,123,5,111,DP,_allgather_base,5,1000111
2,124,5,112,DP,_allgather_base,5,1000112
2,125,5,113,DP,_allgather_base,5,1000113
2,126,5,114,DP,_allgather_base,5,1000114
2,127,5,115,DP,_allgather_base,5,1000115
2,128,5,116,DP,_allgather_base,5,1000116
2,129,5,117,DP,_allgather_base,5,1000117
2,130,5,118,DP,_allgather_base,5,1000118
2,131,5,119,DP,_allgather_base,5,1000119
2,132,1,1000009,PP,send,11,1000009
2,133,1,1000010,PP,recv,11,1000010
2,134,5,120,DP,_allgather_base,5,1000120
2,135,5,121,DP,_allgather_base,5,1000121
2,136,5,122,DP,_allgather_base,5,1000122
2,137,5,123,DP,_allgather_base,5,1000123
2,138,5,124,DP,_allgather_base,5,1000124
2,139,5,125,DP,_allgather_base,5,1000125
2,140,5,126,DP,_allgather_base,5,1000126
2,141,5,127,DP,_allgather_base,5,1000127
2,142,5,128,DP,_allgather_base,5,1000128
2,143,5,129,DP,_allgather_base,5,1000129
2,144,5,130,DP,_allgather_base,5,1000130
2,145,5,131,DP,_allgather_base,5,1000131
2,146,5,132,DP,_allgather_base,5,1000132
2,147,5,133,DP,_allgather_base,5,1000133
2,148,5,134,DP,_allgather_base,5,1000134
2,149,5,135,DP,_allgather_base,5,1000135
2,150,5,136,DP,_allgather_base,5,1000136
2,151,1,1000011,PP,send,11,1000011
2,152,5,137,DP,_reduce_scatter_base,5,1000137
2,153,5,138,DP,_reduce_scatter_base,5,1000138
2,154,5,139,DP,_reduce_scatter_base,5,1000139
2,155,5,140,DP,_reduce_scatter_base,5,1000140
2,156,5,141,DP,_reduce_scatter_base,5,1000141
2,157,5,142,DP,_reduce_scatter_base,5,1000142
2,158,5,143,DP,_reduce_scatter_base,5,1000143
2,159,5,144,DP,_reduce_scatter_base,5,1000144
2,160,5,145,DP,_reduce_scatter_base,5,1000145
2,161,5,146,DP,_reduce_scatter_base,5,1000146
2,162,5,147,DP,_reduce_scatter_base,5,1000147
2,163,5,148,DP,_reduce_scatter_base,5,1000148
2,164,5,149,DP,_reduce_scatter_base,5,1000149
2,165,5,150,DP,_reduce_scatter_base,5,1000150
2,166,5,151,DP,_reduce_scatter_base,5,1000151
2,167,5,152,DP,_reduce_scatter_base,5,1000152
2,168,5,153,DP,_reduce_scatter_base,5,1000153
2,169,5,154,DP,allreduce,5,1000154
2,170,6,3,DP,allreduce,6,1000003
2,171,6,4,DP,allreduce,6,1000004
2,172,6,5,DP,allreduce,6,1000005
3,173,1,1000012,PP,recv,11,1000012
3,174,5,155,DP,_allgather_base,5,1000155
3,175,5,156,DP,_allgather_base,5,1000156
3,176,5,157,DP,_allgather_base,5,1000157
3,177,5,158,DP,_allgather_base,5,1000158
3,178,5,159,DP,_allgather_base,5,1000159
3,179,5,160,DP,_allgather_base,5,1000160
3,180,5,161,DP,_allgather_base,5,1000161
3,181,5,162,DP,_allgather_base,5,1000162
3,182,5,163,DP,_allgather_base,5,1000163
3,183,5,164,DP,_allgather_base,5,1000164
3,184,5,165,DP,_allgather_base,5,1000165
3,185,5,166,DP,_allgather_base,5,1000166
3,186,5,167,DP,_allgather_base,5,1000167
3,187,5,168,DP,_allgather_base,5,1000168
3,188,5,169,DP,_allgather_base,5,1000169
3,189,5,170,DP,_allgather_base,5,1000170
3,190,5,171,DP,_allgather_base,5,1000171
3,191,5,172,DP,_allgather_base,5,1000172
3,192,5,173,DP,_allgather_base,5,1000173
3,193,5,174,DP,_allgather_base,5,1000174
3,194,5,175,DP,_allgather_base,5,1000175
3,195,5,176,DP,_allgather_base,5,1000176
3,196,5,177,DP,_allgather_base,5,1000177
3,197,5,178,DP,_allgather_base,5,1000178
3,198,5,179,DP,_allgather_base,5,1000179
3,199,5,180,DP,_allgather_base,5,1000180
3,200,5,181,DP,_allgather_base,5,1000181
3,201,5,182,DP,_allgather_base,5,1000182
3,202,5,183,DP,_allgather_base,5,1000183
3,203,5,184,DP,_allgather_base,5,1000184
3,204,5,185,DP,_allgather_base,5,1000185
3,205,5,186,DP,_allgather_base,5,1000186
3,206,5,187,DP,_allgather_base,5,1000187
3,207,5,188,DP,_allgather_base,5,1000188
3,208,1,1000013,PP,send,11,1000013
3,209,1,1000014,PP,recv,11,1000014
3,210,5,189,DP,_allgather_base,5,1000189
3,211,5,190,DP,_allgather_base,5,1000190
3,212,5,191,DP,_allgather_base,5,1000191
3,213,5,192,DP,_allgather_base,5,1000192
3,214,5,193,DP,_allgather_base,5,1000193
3,215,5,194,DP,_allgather_base,5,1000194
3,216,5,195,DP,_allgather_base,5,1000195
3,217,5,196,DP,_allgather_base,5,1000196
3,218,5,197,DP,_allgather_base,5,1000197
3,219,5,198,DP,_allgather_base,5,1000198
3,220,5,199,DP,_allgather_base,5,1000199
3,221,5,200,DP,_allgather_base,5,1000200
3,222,5,201,DP,_allgather_base,5,1000201
3,223,5,202,DP,_allgather_base,5,1000202
3,224,5,203,DP,_allgather_base,5,1000203
3,225,5,204,DP,_allgather_base,5,1000204
3,226,5,205,DP,_allgather_base,5,1000205
3,227,1,1000015,PP,send,11,1000015
3,228,5,206,DP,_reduce_scatter_base,5,1000206
3,229,5,207,DP,_reduce_scatter_base,5,1000207
3,230,5,208,DP,_reduce_scatter_base,5,1000208
3,231,5,209,DP,_reduce_scatter_base,5,1000209
3,232,5,210,DP,_reduce_scatter_base,5,1000210
3,233,5,211,DP,_reduce_scatter_base,5,1000211
3,234,5,212,DP,_reduce_scatter_base,5,1000212
3,235,5,213,DP,_reduce_scatter_base,5,1000213
3,236,5,214,DP,_reduce_scatter_base,5,1000214
3,237,5,215,DP,_reduce_scatter_base,5,1000215
3,238,5,216,DP,_reduce_scatter_base,5,1000216
3,239,5,217,DP,_reduce_scatter_base,5,1000217
3,240,5,218,DP,_reduce_scatter_base,5,1000218
3,241,5,219,DP,_reduce_scatter_base,5,1000219
3,242,5,220,DP,_reduce_scatter_base,5,1000220
3,243,5,221,DP,_reduce_scatter_base,5,1000221
3,244,5,222,DP,_reduce_scatter_base,5,1000222
3,245,5,223,DP,allreduce,5,1000223
3,246,6,6,DP,allreduce,6,1000006
3,247,6,7,DP,allreduce,6,1000007
3,248,6,8,DP,allreduce,6,1000008
