1,0,1,1000000,PP,send,11,1000000
1,1,1,1000001,PP,recv,11,1000001
1,2,5,0,DP,_allgather_base,5,0
1,3,5,1,DP,_allgather_base,5,1
1,4,5,2,DP,_allgather_base,5,2
1,5,5,3,DP,_allgather_base,5,3
1,6,5,4,DP,_allgather_base,5,4
1,7,5,5,DP,_allgather_base,5,5
1,8,5,6,DP,_allgather_base,5,6
1,9,5,7,DP,_allgather_base,5,7
1,10,5,8,DP,_allgather_base,5,8
1,11,5,9,DP,_allgather_base,5,9
1,12,5,10,DP,_allgather_base,5,10
1,13,5,11,DP,_allgather_base,5,11
1,14,5,12,DP,_allgather_base,5,12
1,15,5,13,DP,_allgather_base,5,13
1,16,5,14,DP,_allgather_base,5,14
1,17,5,15,DP,_allgather_base,5,15
1,18,5,16,DP,_allgather_base,5,16
1,19,1,1000002,PP,send,11,1000002
1,20,1,1000003,PP,send,11,1000003
1,21,5,17,DP,_allgather_base,5,17
1,22,5,18,DP,_allgather_base,5,18
1,23,5,19,DP,_allgather_base,5,19
1,24,5,20,DP,_allgather_base,5,20
1,25,5,21,DP,_allgather_base,5,21
1,26,5,22,DP,_allgather_base,5,22
1,27,5,23,DP,_allgather_base,5,23
1,28,5,24,DP,_allgather_base,5,24
1,29,5,25,DP,_allgather_base,5,25
1,30,5,26,DP,_allgather_base,5,26
1,31,5,27,DP,_allgather_base,5,27
1,32,5,28,DP,_allgather_base,5,28
1,33,5,29,DP,_allgather_base,5,29
1,34,5,30,DP,_allgather_base,5,30
1,35,5,31,DP,_allgather_base,5,31
1,36,5,32,DP,_allgather_base,5,32
1,37,5,33,DP,_allgather_base,5,33
1,38,1,1000004,PP,send,11,1000004
1,39,5,34,DP,_allgather_base,5,34
1,40,5,35,DP,_allgather_base,5,35
1,41,5,36,DP,_allgather_base,5,36
1,42,5,37,DP,_allgather_base,5,37
1,43,5,38,DP,_allgather_base,5,38
1,44,5,39,DP,_allgather_base,5,39
1,45,5,40,DP,_allgather_base,5,40
1,46,5,41,DP,_allgather_base,5,41
1,47,5,42,DP,_allgather_base,5,42
1,48,5,43,DP,_allgather_base,5,43
1,49,5,44,DP,_allgather_base,5,44
1,50,5,45,DP,_allgather_base,5,45
1,51,5,46,DP,_allgather_base,5,46
1,52,5,47,DP,_allgather_base,5,47
1,53,5,48,DP,_allgather_base,5,48
1,54,5,49,DP,_allgather_base,5,49
1,55,5,50,DP,_allgather_base,5,50
1,56,1,1000005,PP,send,11,1000005
1,57,1,1000006,PP,recv,11,1000006
1,58,5,51,DP,_allgather_base,5,51
1,59,5,52,DP,_allgather_base,5,52
1,60,5,53,DP,_allgather_base,5,53
1,61,5,54,DP,_allgather_base,5,54
1,62,5,55,DP,_allgather_base,5,55
1,63,5,56,DP,_allgather_base,5,56
1,64,5,57,DP,_allgather_base,5,57
1,65,5,58,DP,_allgather_base,5,58
1,66,5,59,DP,_allgather_base,5,59
1,67,5,60,DP,_allgather_base,5,60
1,68,5,61,DP,_allgather_base,5,61
1,69,5,62,DP,_allgather_base,5,62
1,70,5,63,DP,_allgather_base,5,63
1,71,5,64,DP,_allgather_base,5,64
1,72,5,65,DP,_allgather_base,5,65
1,73,5,66,DP,_allgather_base,5,66
1,74,5,67,DP,_allgather_base,5,67
1,75,1,1000007,PP,recv,11,1000007
1,76,5,68,DP,_reduce_scatter_base,5,68
1,77,5,69,DP,_reduce_scatter_base,5,69
1,78,5,70,DP,_reduce_scatter_base,5,70
1,79,5,71,DP,_reduce_scatter_base,5,71
1,80,5,72,DP,_reduce_scatter_base,5,72
1,81,5,73,DP,_reduce_scatter_base,5,73
1,82,5,74,DP,_reduce_scatter_base,5,74
1,83,5,75,DP,_reduce_scatter_base,5,75
1,84,5,76,DP,_reduce_scatter_base,5,76
1,85,5,77,DP,_reduce_scatter_base,5,77
1,86,5,78,DP,_reduce_scatter_base,5,78
1,87,5,79,DP,_reduce_scatter_base,5,79
1,88,5,80,DP,_reduce_scatter_base,5,80
1,89,5,81,DP,_reduce_scatter_base,5,81
1,90,5,82,DP,_reduce_scatter_base,5,82
1,91,5,83,DP,_reduce_scatter_base,5,83
1,92,5,84,DP,_reduce_scatter_base,5,84
1,93,5,85,DP,allreduce,5,85
1,94,6,0,DP,allreduce,6,0
1,95,6,1,DP,allreduce,6,1
1,96,6,2,DP,allreduce,6,2
